"English_name","Scientific_name","X3A_CODE"
"Colossal melongena","Pugilina colosseus","UGK"
"Nutmeg melongena","Volema myristica","VLM"
"Mitres nei","Mitridae","VGX"
"Brown miter","Mitra nigra","IRN"
"Horny miter","Mitra cornicula","MJQ"
"Zoned miter","Mitra zonata","IRZ"
"Adusta miter","Mitra eremitarum","IRR"
"Episcopal miter","Mitra mitra","IRM"
"Pontifical miter","Mitra stictica","IRK"
"Ebony miter","Pusia ebenus","UIN"
"Murex shells nei","Muricidae","JLX"
NA,"Acanthina monodon","AIW"
"Horned murex","Bolinus cornutus","BOQ"
"Purple dye murex","Bolinus brandaris","BOY"
"Turreted drill","Calotrophon turritus","KFT"
"Virginal murex","Chicoreus virgineus","KEV"
"West Indian murex","Chicoreus brevifrons","KSB"
NA,"Chicoreus spp","NCX"
"Firebrand murex","Chicoreus torrefactus","KCK"
"Ramose murex","Chicoreus ramosus","KCO"
"Adusta murex","Chicoreus brunneus","KCE"
NA,"Chorus giganteus","CZH"
"False abalone","Concholepas concholepas","SNE"
"Shoot rock shell","Cymia tecta","YJT"
"Carinate rock shell","Cymia lacera","YJL"
"Crested murex","Hadriania craticuloides","DRT"
"Goldmouth murex","Haustellum chrysostoma","UTH"
"Don Moore's murex","Haustellum donmoorei","UTD"
"Messorius murex","Haustellum messorius","UTS"
"Snipe's bill murex","Haustellum haustellum","UUQ"
"Bent-beak murex","Haustellum recurvirostris","UUR"
"Black murex","Hexaplex nigritus","HXU"
"Endive murex","Hexaplex cichoreum","HXH"
NA,"Hexaplex spp","HZX"
"Radish murex","Hexaplex radiax","HXX"
"Angular murex","Hexaplex angularis","HXR"
"Ambiguous murex","Hexaplex ambiguus","HXJ"
"Prince murex","Hexaplex princeps","HXK"
"Scalloped murex","Murex scolopax","MXX"
"Rarespined murex","Murex trapa","UXR"
"Caltrop murex","Murex tribulus","UXU"
"Venus comb murex","Murex pecten","UXP"
"Black-spined murex","Murex ternispina","UXT"
"Murex","Murex spp","MUE"
"Blainville's murex","Muricopsis cristatus","URK"
"Francolina jopas","Nassa francolina","NSF"
"Wreath jopas","Nassa serta","NSX"
"Hedge hog murex","Ocenebra erinacea","OBX"
"Apple murex","Phyllonotus pomum","FLO"
"Margarita murex","Phyllonotus margaritensis","FLM"
"Banded murex","Phyllonotus trunculus","FNT"
"Duplex murex","Phyllonotus duplex","FNX"
"Cabbage murex","Phyllonotus brassica","FTR"
"Regal murex","Phyllonotus regius","FTG"
"Pink-mouthed murex","Phyllonotus erythrostoma","FTY"
"Wide-foot purpura","Purpura pansa","UPQ"
"Persian purpura","Purpura persica","UQP"
"Rudolph's purpura","Purpura panama","UPX"
"Turnish shaped rapa","Rapana rapiformis","RQR"
"Veined rapa whelk","Rapana venosa","RPW"
"Sea snails","Rapana spp","RPN"
"Callao rock shell","Thais calloensis","HQK"
"Gourd rock shell","Thais melones","HQJ"
"Crowned rock shell","Thais coronata","ISO"
"Nodose rock shell","Thais nodosa","ISD"
"Deltoid rock shell","Thais deltoidea","HSZ"
"Tuberose rock shell","Thais tuberosa","HUZ"
NA,"Thais spp","IBX"
"Belligerent rock shell","Thais armigera","HGZ"
"Toad purpura","Thais bufo","HBF"
"Two-row rock shell","Thais haemastoma","HQM"
"Aculeate rock shell","Thais aculeata","HSV"
"Alou rock shell","Thais alouina","HIW"
"Chocolate rockshell","Thais chocolata","CHQ"
"Vexillate jopas","Vexilla vexillum","VXV"
NA,"Bullia spp","UNX"
"Miran bullia","Bullia miran","ULJ"
"Cyclope nassa","Cyclope neritea","YCJ"
"Filed nassa","Hinia limata","IIL"
"Netted nassa","Hinia reticulata","IIR"
"Thickened nassa","Hinia incrassata","III"
"Coronate nassa","Nassarius coronatus","NJO"
"Gibbous nassa","Nassarius gibbosulus","NAZ"
"Cuvier's nassa","Nassarius cuvieri","NKC"
NA,"Nassarius spp","NBX"
"Burned nassa","Nassarius crematus","NJR"
"Cake nassa","Nassarius arcularius","NJA"
"Glans nassa","Nassarius glans","NJN"
"Horned nassa","Nassarius corniculus","NKN"
"Channeled nassa","Nassarius dorsatus","NJD"
"Changeable nassa","Nassarius mutabilis","NSQ"
"Pretty moon-shell","Lunatia pulchella","UTP"
"Brown moon-shell","Lunatia fusca","UTF"
"Chained moon-shell","Lunatia catena","UNQ"
"Guillemin's moon-shell","Lunatia guillemini","UTG"
"Collar moon snail","Natica collaris","NKO"
"Tiger moon snail","Natica tigrina","NJT"
"Chemnitz's moon snail","Natica chemnitzii","NJC"
"Broderip's moon snail","Natica broderipiana","NJB"
"Lined moon snail","Natica lineata","NJL"
"Gualteri's moon snail","Natica gualteriana","NJU"
"Calf moon snail","Natica vitellus","NJV"
"Flamed moon snail","Natica fulminea","NKM"
"Starry moon snail","Natica stellata","NJS"
"Beautifully-banded moon snail","Natica euzona","NTZ"
NA,"Natica spp","NDX"
"Turton's moon snail","Natica turtoni","NKT"
"Adanson's moon snail","Natica adansoni","NKA"
"Morocco moon snail","Natica marochiensis","NKK"
"Thousand-spotted moon-shell","Naticarius stercus-muscarum","NKS"
"Ribboned moon-shell","Naticarius vittatus","NKV"
"Hebrew moon-shell","Naticarius hebraeus","NKH"
"Dillwyn's moon-shell","Naticarius dillwyni","NKD"
"Elephant's-foot moon snail","Neverita peselephanti","NVE"
"Josephine's moon-shell","Neverita josephinia","NVJ"
"Eggwhite moon snail","Neverita albumen","NVA"
"Entangled moon-shell","Payraudeautia intricata","YDI"
"Seba's moon snail","Polinices sebae","OLZ"
"Blackmouth moon snail","Polinices melanostoma","OKU"
"Bladder moon snail","Polinices didyma","OKY"
"Pear-shaped moon snail","Polinices mammilla","OKM"
NA,"Sinum spp","UIX"
"Concave baby's ear","Sinum concavum","UMU"
"Flamed moon-shell","Tectonatica filosa","TCX"
"Plicate nerite","Nerita plicata","NQP"
"Polished nerite","Nerita polita","NQO"
"Senegal nerite","Nerita senegalensis","NQS"
"Flatspired nerite","Nerita planospira","NQL"
"Chameleon nerite","Nerita chameleon","NQC"
"Bleeding tooth","Nerita peloronta","NJE"
"Pitchy nerite","Nerita picea","NQI"
NA,"Nerita spp","NIX"
"Scaly nerite","Nerita squamulata","NQQ"
"Oxpalate nerite","Nerita albicilla","NQB"
"Costate nerite","Nerita costata","NQK"
"Turreted nerite","Neritina turrita","NQJ"
"Amethyst olive","Oliva annulata","OVN"
"Lettered olive","Oliva sayana","OVS"
"Purplemouth olive","Oliva caerulea","OVC"
"Tiger olive","Oliva tigrina","OVG"
"Netted olice","Oliva reticularis","OVL"
"Common olive","Oliva oliva","OVV"
"Blood olive","Oliva reticulata","OVR"
"Black olive","Oliva vidua","OVU"
"Tent olive","Oliva porphyria","OVF"
NA,"Oliva spp","OXX"
"Tricolor olive","Oliva tricolor","OVT"
"Redmouth olive","Oliva miniacea","OVI"
"Common egg cowrie","Ovula ovum","OVO"
"Shuttlecock volva","Volva volva","VVV"
"Turtle limpet","Cellana testudinaria","KNT"
"Rayed limpet","Cellana rota","KNO"
NA,"Cymbula nigra","CZD"
"Velvet helcion","Helcion pellucidus","HNY"
"Antarctic limpet","Nacella concinna","NCI"
"Depressed limpet","Nacella edgari","NCJ"
"Kerguelen limpet","Nacella kerguelenensis","NKG"
"Mournful limpet","Patella lugubris","QTI"
"Limpet","Patella vulgata","QTV"
NA,"Patella depressa","QTE"
"Cinnabar limpet","Patella miniata","QPM"
"Giant Mexican limpet","Patella mexicana","PXQ"
"Rough limpet","Patella ulyssiponensis","LQY"
"Rustic limpet","Patella rustica","LQR"
"Black limpet","Patella nigra","LQN"
"Limpets nei","Patella spp","LPZ"
"Rayed mediterranean limpet","Patella caerulea","LQC"
"Ferreous limpet","Patella ferruginea","LQF"
"Star-shaped limpet","Patella flexuosa","PQX"
NA,"Patella tenuis","WPT"
"Common distorsio","Distorsio anus","DSN"
"Decussate distorsio","Distorsio decussata","DSD"
"Reticulate distorsio","Distorsio reticularis","DSR"
"Obtuse horn shell","Cerithidea obtusa","KHO"
"Girdled horn shell","Cerithidea cingulata","KHC"
"Quadrate horn shell","Cerithidea quadrata","KHQ"
"Cut-off swamp cerith","Cerithidea decollata","KED"
"Humboldt's potamid","Rhinocoryne humboldti","RCQ"
"Telescope snail","Telescopium telescopium","TXE"
"Sulcate swamp cerith","Terebralia sulcata","TBX"
"Mud creeper","Terebralia palustris","TBP"
"Oil-vessel triton","Argobuccinum olearium","AGJ"
NA,"Argobuccinum argus","AZG"
"Knobbed triton","Charonia rubicunda","KRJ"
"Variegated triton","Charonia tritonis","KRN"
NA,"Charonia spp","KVX"
"Nicobar hairy triton","Cymatium nicobaricum","YMN"
"Common hairy triton","Cymatium pileare","YUJ"
"Pear triton","Cymatium pyrum","YUY"
"Black-spotted triton","Cymatium lotorium","YUL"
"Corrugated triton","Cymatium corrugatum","KMO"
"Intermediate hairy triton","Cymatium intermedium","YUI"
"Aquatile hairy triton","Cymatium aquatile","YMJ"
"Shortneck triton","Cymatium muricinum","YMM"
"Cuticle-clad triton","Cymatium cutaceum","KMU"
"Neapolitan triton","Cymatium parthenopus","KMR"
"Angular triton","Cymatium femorale","YJF"
NA,"Fusitriton magellanicus","FMB"
"Oregon triton","Fusitriton oregonensis","FEW"
NA,"Fusitriton spp","FEX"
NA,"Priene scabrum","YYW"
NA,"Priene spp","YYX"
"Fringed false limpet","Siphonaria laciniosa","FNL"
"Sirius false limpet","Siphonaria sirius","FNS"
"Javanese false limpet","Siphonaria javanica","FNJ"
"Giant false limpet","Siphonaria gigas","FNG"
"Conch shells nei","Strombidae","JTX"
"Chiragra spider conch","Lambis chiragra","BQH"
"Milleped spider conch","Lambis millepeda","BQI"
NA,"Lambis spp","BPX"
"Common spider conch","Lambis lambis","BQA"
"Giant spider conch","Lambis truncata","BQN"
"Scorpio spider conch","Lambis scorpius","BQJ"
"Orange spider conch","Lambis crocata","BQW"
"Little pitcher conch","Strombus urceus","QSR"
"Cock's comb conch","Strombus peruvianus","TBV"
"Eastern Pacific fighting conch","Strombus gracilior","TBI"
"Giant Eastern Pacific conch","Strombus galeatus","TBG"
"Strawberry conch","Strombus luhuanus","QSU"
"Laciniate conch","Strombus sinuatus","QSS"
"Variable conch","Strombus variabilis","QSV"
"Plicate conch","Strombus labiatus","QSL"
"Gibbose conch","Strombus gibberulus","QSG"
"Granulated conch","Strombus granulatus","TBQ"
"Diana conch","Strombus aurisdianae","QSA"
"Fighting conch","Strombus pugilis","RXU"
"Hawk-wing conch","Strombus raninus","RXR"
"Swan conch","Strombus epidromis","QSP"
"West African stromb","Strombus latus","RXL"
"Widest Pacific conch","Strombus latissimus","QST"
"Bubble conch","Strombus bulla","QSB"
"Marginate conch","Strombus marginatus","QSM"
"Mutable conch","Strombus mutabilis","QSI"
"Dog conch","Strombus canarium","QSN"
"Three-knobbed conch","Strombus tricornis","SXJ"
"Milk conch","Strombus costatus","MBQ"
"Samar conch","Strombus dentatus","QSD"
"Silver conch","Strombus lentiginosus","QSE"
"Roster-tail conch","Strombus gallus","UGA"
"Stromboid conchs nei","Strombus spp","CON"
"Queen conch","Strombus gigas","COO"
"Terebellum conch","Terebellum terebellum","TBE"
"Shinbone tibia","Tibia fusus","IBF"
"Subantarctic struthiolaria","Perissodonta mirabilis","QPB"
"Auger shells nei","Terebridae","JVX"
"Sandbeach auger","Hastula hectica","ULH"
"Subulate auger","Terebra subulata","BQQ"
"Fly spotted auger","Terebra areolata","BQE"
"Marlinspike","Terebra maculata","BQK"
"Pacific cask shell","Malea ringens","MGH"
"Grinning tun","Malea pomum","MEZ"
NA,"Malea spp","MZX"
"Costate tun","Tonna allium","TAV"
"Oily tun","Tonna olearium","QTO"
"Pacific partridge tun","Tonna perdix","TPX"
"Mosaic tun","Tonna tessellata","QTT"
"Banded tun","Tonna sulcosa","OSZ"
"Spotted tun","Tonna dolium","TOY"
"Channeled tun","Tonna canaliculata","OAC"
"Helmet ton","Tonna galea","TOQ"
"Granular top-shell","Calliostoma granulatum","KON"
"Gualtieri's top-shell","Calliostoma gualterianum","KOT"
"Laugier's top-shell","Calliostoma laugieri","KOI"
"Painted top-shell","Calliostoma zizyphinum","KOZ"
"Shining top-shell","Calliostoma conulus","KLQ"
"West Indian top shell","Cittarium pica","KUI"
"Jussieu's chanculus","Clanculus jussieui","KCJ"
"Umbilicate medit. gibbula","Gibbula umbilicaris","GJM"
"Richard's gibbula","Gibbula richardi","GJI"
"Adanson's gibbula","Gibbula adansoni","GBQ"
"Philbert's gibbula","Gibbula philberti","GIH"
"Magus gibbula","Gibbula magus","GIZ"
"Variegate gibbula","Gibbula varia","GJV"
"Chapel gibbula","Gibbula fanulum","GBY"
"Divaricate gibbula","Gibbula divaricata","GBW"
"Red-brown gibbula","Gibbula ardens","GBX"
"White gibbula","Gibbula albida","GBJ"
"Concave gibbula","Gibbula rarilineata","GJR"
"Exasperating jujubine","Jujubinus exasperatus","JUX"
"Mutable monodont","Monodonta mutabilis","NQM"
"Articulate monodont","Monodonta articulata","NQA"
"Top shell","Monodonta nebulosa","MDX"
"Labio monodont","Monodonta labio","MND"
"Turbinate monodont","Monodonta turbinata","NQU"
NA,"Phorcus atratus","OAW"
NA,"Phorcus sauciatus","JKU"
"Dentate top shell","Tectus dentatus","TKX"
"Fenestrate top","Tectus fenestratus","EQF"
"Pyramid top","Tectus pyramis","EQY"
"Snakeskin tegula","Tegula pellisserpentis","GKE"
NA,"Tegula spp","GFX"
"Maculated top","Trochus maculatus","RQM"
"Lined top","Trochus hanleyanus","RQH"
"Cone-shaped top","Trochus conus","TKW"
"Commercial top","Trochus niloticus","RQN"
"Costate top","Umbonium costatum","UBT"
"Common button top","Umbonium vestiarium","UMV"
NA,"Coluzea mariae","BZW"
"Australian trumpet","Syrinx aruanus","YXA"
NA,"Turbinella spp","UAX"
"Indian chank","Turbinella pyrum","UBY"
"Spiny vase","Vasum capitellum","VSP"
"Gauntlet vase","Vasum caestus","VSK"
"Top vase","Vasum turbinellus","VST"
"Ceram vase","Vasum ceramicum","VSE"
"Caribbean vase","Vasum muricatum","VSU"
"Spurred turban","Astralium calcar","TMZ"
"Rockpile turban","Astrea turbanica","QAT"
"Spirate turban","Astrea spirata","QAS"
"Rough turbo","Astrea rugosa","AJR"
"Wavy turban","Astrea undosa","QAU"
"Blood-stained turbo","Homalopoma sanguineum","HOW"
"Imbricated star-shell","Lithopoma tecta","IPT"
"Green star-shell","Lithopoma tuber","IPU"
"Carved star-shell","Lithopoma caelatum","LQK"
"Pacific turban","Turbo fluctuosus","UBF"
"Brown Pacific turban","Turbo bruneus","UOB"
"Smooth moon turban","Turbo cinereus","UOI"
"Crass turban","Turbo crassus","UOR"
"Tapestry turban","Turbo petholatus","UBE"
"Channelled turban","Turbo canaliculatus","UBN"
"Chestnut turban","Turbo castanea","UOT"
"Silvermouth turban","Turbo argyrostomus","UBR"
"Turbans nei","Turbo spp","UXS"
"Goldmouth turban","Turbo chrysostomus","UBH"
"Stone turban","Turbo saxosus","UBX"
"Squamate turban","Turbo squamiger","UBQ"
"Green turban","Turbo marmoratus","UOA"
"Coronate moon turban","Turbo coronatus","UOO"
"Giant periwinkle","Turbo sarmaticus","GIW"
"Rough turban","Turbo setosus","UOS"
"Horned turban","Turbo cornutus","TOS"
"Tuberculate kneefastia","Knefastia tuberculifera","KFU"
"Indian turrid","Lophiotoma indica","LFJ"
"Noble giant turrid","Polystira nobilis","YSY"
"White keeled turrid","Polystira oxytropis","YSX"
"Lybian turrid","Tiariturris libya","URJ"
"Javanese turrid","Turricula javana","UCJ"
"Babylonia turrid","Turris babylonia","UIY"
"Duplicate turret","Turritella duplicata","UID"
"Monterosato's auger","Turritella monterosatoi","ULR"
"Screw turret","Turritella terebra","UIR"
"Horny auger","Turritella communis","UTO"
"Muddy auger","Turritella turbona","URO"
"Operculate worm snail","Ceraesignum maximum","QIM"
"Great worm shell","Dendropoma maximum","DDX"
"Snake-like worm shell","Serpulorbis colubrinus","UBL"
"Jellyfish worm shell","Serpulorbis medusae","UOE"
NA,"Adelomelon spp","DVX"
NA,"Adelomelon ancilla","DVW"
"Volute","Alcithoe larochei","AJO"
"Bat volute","Cymbiola vespertilio","YBV"
"Elephant's snout volute","Cymbium glans","YBG"
"Marmorate volute","Cymbium marmoratum","YBM"
"Olla volute","Cymbium olla","YBO"
"Neptune's volute","Cymbium pepo","YBP"
"Volutes nei","Cymbium spp","CXY"
"Pig's snout volute","Cymbium cymbium","YBC"
"Charcot's volute","Harpovoluta charcoti","HVC"
"Diadem volute","Melo amphora","EOQ"
"Indian volute","Melo melo","EOX"
NA,"Odontocymbiola americana","WTW"
NA,"Odontocymbiola spp","WTX"
"Challenger volute","Provocator pulcher","VCP"
"Golden volute","Provocator mirabilis","GVO"
"Common music volute","Voluta musica","VLU"
"Green music volute","Voluta virescens","VLV"
"Angulate volute","Zidona dufresnei","ZDF"
"Sunburst carrier shell","Xenophora solaris","XFO"
"Peruvian jingle shell","Anomia peruviana","NPV"
NA,"Anomia spp","NLX"
"Common jingle shell","Anomia ephippium","NOQ"
NA,"Pododesmus spp","NXX"
"Abalone jingle shell","Pododesmus cepio","ODQ"
NA,"Euciroa galatheae","EGW"
"Wrinkled oyster","Hyotissa fisheri","YTQ"
"Honeycomb oyster","Hyotissa hyotis","YOH"
NA,"Hyotissa spp","YRX"
"Spoon oyster","Neopycnodonte cochlear","NPQ"
NA,"Isognomon spp","IMX"
"Pacific tree oyster","Isognomon recognitus","IMR"
"Flat tree oyster","Isognomon alatus","IMA"
"Wader tree oyster","Isognomon isognomum","IGQ"
"Rayed tree oyster","Isognomon perna","IMP"
"Janus tree oyster","Isognomon janus","IOJ"
"Saddle tree oyster","Isognomon ephippium","IGH"
"Black hammer oyster","Malleus malleus","EQM"
"White hammer oyster","Malleus albus","EQB"
"Straight hammer oyster","Malleus regula","USG"
"Flat and cupped oysters nei","Ostreidae","OST"
"Fingerprint oyster","Alectryonella plicatula","KNP"
"Columbia black oyster","Crassostrea columbiensis","KRL"
"Gryphea cupped oyster","Crassostrea gryphoides","KAY"
"Ariake cupped oyster","Crassostrea ariakensis","KAN"
"Kumamoto oyster","Crassostrea sikamea","KBL"
"Gasar cupped oyster","Crassostrea gasar","OGZ"
"Pacific cupped oyster","Crassostrea gigas","OYG"
"Suminoe oyster","Crassostrea rivularis","OYU"
"Mangrove cupped oyster","Crassostrea rhizophorae","OYM"
"Cupped oysters nei","Crassostrea spp","OYC"
"American cupped oyster","Crassostrea virginica","OYA"
"Cortez oyster","Crassostrea corteziensis","OYR"
"Lugubrious cupped oyster","Crassostrea belcheri","OYL"
"Slipper cupped oyster","Crassostrea iredalei","CSI"
"Indian backwater oyster","Crassostrea madrasensis","OYI"
"Leaf oyster","Dendostrea folium","DDF"
"Frons oyster","Dendostrea frons","DDO"
"Cock's comb oyster","Lopha cristagalli","LFI"
"Angel oyster","Myrakeena angelica","YKG"
"Japanese flat oyster","Ostrea denselamellosa","ODW"
"Red flat oyster","Ostrea atherstonei","OAH"
"Australian mud oyster","Ostrea angasi","OGQ"
NA,"Ostrea puelchana","OBF"
"New Zealand dredge oyster","Ostrea lutaria","DRY"
"Yaquina oyster","Ostrea lurida","OFO"
"European flat oyster","Ostrea edulis","OYF"
"Chilean flat oyster","Ostrea chilensis","OCH"
"Flat oysters nei","Ostrea spp","OYX"
"Denticulate rock oyster","Ostrea denticulata","ODE"
"Dwarf oyster","Ostreola stentina","QOS"
"Crested oyster","Ostreola equestris","OAQ"
"Olympia oyster","Ostreola conchaphila","OYH"
"Palmate oyster","Saccostrea palmula","KOU"
"New Zealand rock oyster","Saccostrea glomerata","KOL"
"Kegaki oyster","Saccostrea kegaki","OAK"
"Philippines hooded oyster","Saccostrea malabonensis","KOM"
"Coral rock oyster","Saccostrea mordax","KOX"
NA,"Saccostrea spp","OZX"
"Hooded oyster","Saccostrea cuccullata","CSC"
"Sydney cupped oyster","Saccostrea commercialis","OYS"
"Spiny rock oyster","Saccostrea echinata","OYN"
"Stone oyster","Striostrea prismatica","IOK"
"Sand oyster","Striostrea margaritacea","IOM"
"Megodon oyster","Undulostrea megodon","UOG"
"Imperial thorny oyster","Spondylus imperialis","DSJ"
"Thorny oysters nei","Spondylus spp","DZX"
"Donkey thorny oyster","Spondylus calcifer","ONF"
"Pacific thorny oyster","Spondylus princeps","OUQ"
"Atlantic thorny oyster","Spondylus americanus","DYM"
"Butler's thorny oyster","Spondylus butleri","DUL"
"Ducal thorny oyster","Spondylus squamosus","OOQ"
"European thorny oyster","Spondylus gaederopus","DYD"
"Golden thorny oyster","Spondylus versicolor","DSV"
"Bearded thorny oyster","Spondylus barbatus","DYB"
"Digitate thorny oyster","Spondylus ictericus","DYJ"
"Sea mussels nei","Mytilidae","MSX"
"Arcuate mussel","Arcuatula arcuatula","KUK"
"Cholga mussel","Aulacomya ater","MSC"
NA,"Brachidontes rodriguezii","BFH"
NA,"Brachidontes purpuratus","BFF"
"Pinpricked mussel","Choromytilus palliopunctatus","YUP"
"Black mussel","Choromytilus meridionalis","YUM"
"Choro mussel","Choromytilus chorus","CHC"
"Atlantic ribbed mussel","Geukensia demissa","GKD"
"Hooked mussel","Ischadium recurvum","IHR"
"Pacific date mussel","Lithophaga attenuata","LFN"
"Date mussels nei","Lithophaga spp","NJX"
"European date mussel","Lithophaga lithophaga","LFF"
"Cylinder date mussel","Lithophaga teres","LFS"
"Capax horse mussel","Modiolus capax","DJX"
"Straight horse mussel","Modiolus rectus","DJU"
"Furrowed horse mussel","Modiolus aratus","DLQ"
"Rhomboid mussel","Modiolus rhomboideus","DJH"
"Kurilean horse mussel","Modiolus kurilensis","DJK"
"False tulip mussel","Modiolus squamosus","DJQ"
"Bearded horse mussel","Modiolus barbatus","DJB"
"Eared horse mussel","Modiolus auriculatus","DLC"
"Tulip mussel","Modiolus americanus","DJI"
"Offshore horse mussel","Modiolus eiseni","DJE"
